event_id,timestamp,source_ip,destination_ip,event_type,protocol,username,source_country,destination_country,device_name,os,event_status,severity,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department,technique_id,technique_name,tactic,threat_confidence,risk_level,year,month,day,hour,day_of_week,is_weekend,severity_score,malware_flag,status_flag,login_risk
EVT006562,2025-08-03 00:30:00,82.226.86.113,10.0.8.139,SQL Injection Attempt,SMB,root,India,India,Device-91,Windows 11,Success,High,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1190,Exploit Public-Facing Application,Initial Access,56,High,2025,8,3,0,Sunday,True,3,0,0,Low
EVT006563,2025-08-02 03:30:00,186.133.179.245,10.0.1.195,File Access,TCP,admin,India,India,Device-125,Linux,Detected,High,0,No,CVE-2023-1234,5.4,Database-01,IT,T1083,File and Directory Discovery,Discovery,54,Medium,2025,8,2,3,Saturday,True,3,0,1,Low
EVT006564,2025-08-04 14:30:00,92.30.189.109,10.0.3.123,File Access,HTTP,john,India,India,Device-87,Linux,Blocked,Low,16,Yes,CVE-2024-1045,9.5,Database-01,IT,T1083,File and Directory Discovery,Discovery,37,Medium,2025,8,4,14,Monday,False,1,1,1,High
EVT006565,2025-08-01 23:10:00,212.92.138.190,10.0.1.216,Phishing Email,HTTP,root,India,India,Device-33,Linux,Detected,Critical,0,No,CVE-2024-2201,5.9,Database-01,IT,T1566,Phishing,Initial Access,66,High,2025,8,1,23,Friday,False,4,0,1,Low
EVT006566,2025-08-03 05:25:00,156.195.21.120,10.0.4.134,SQL Injection Attempt,TCP,john,India,India,Device-173,Linux,Blocked,High,0,No,CVE-2024-1045,9.5,Database-01,IT,T1190,Exploit Public-Facing Application,Initial Access,51,Medium,2025,8,3,5,Sunday,True,3,0,1,Low
EVT006567,2025-08-05 08:30:00,98.162.10.22,10.0.10.179,Failed Login,SSH,root,India,India,Device-172,Windows 11,Blocked,High,0,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,49,Medium,2025,8,5,8,Tuesday,False,3,0,1,Low
EVT006568,2025-08-04 12:00:00,92.96.57.144,10.0.4.164,Privilege Escalation,TCP,alex,India,India,Device-130,Windows 11,Blocked,Medium,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1068,Exploitation for Privilege Escalation,Privilege Escalation,31,Medium,2025,8,4,12,Monday,False,2,0,1,Low
EVT006569,2025-08-03 09:55:00,130.236.228.243,10.0.9.47,File Access,HTTPS,alex,India,India,Device-67,Linux,Blocked,Critical,0,No,CVE-2024-2201,5.9,WebServer,IT,T1083,File and Directory Discovery,Discovery,68,High,2025,8,3,9,Sunday,True,4,0,1,Low
EVT006570,2025-08-03 15:00:00,205.205.94.78,10.0.6.100,File Access,HTTP,alice,India,India,Device-137,Windows 11,Blocked,Low,0,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1083,File and Directory Discovery,Discovery,14,Low,2025,8,3,15,Sunday,True,1,0,1,Low
EVT006571,2025-08-04 12:15:00,165.81.98.71,10.0.5.249,Port Scan,SSH,admin,India,India,Device-113,Windows 11,Blocked,Medium,11,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1046,Network Service Discovery,Discovery,55,Medium,2025,8,4,12,Monday,False,2,0,1,High
EVT006572,2025-08-01 00:50:00,52.89.179.184,10.0.4.49,SQL Injection Attempt,HTTP,david,India,India,Device-83,Linux,Detected,High,0,No,CVE-2023-1234,5.4,WebServer,IT,T1190,Exploit Public-Facing Application,Initial Access,56,High,2025,8,1,0,Friday,False,3,0,1,Low
EVT006573,2025-08-01 11:45:00,60.25.8.94,10.0.2.181,Privilege Escalation,SMB,alice,India,India,Device-174,Windows 11,Detected,Medium,17,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1068,Exploitation for Privilege Escalation,Privilege Escalation,45,Medium,2025,8,1,11,Friday,False,2,0,1,High
EVT006574,2025-08-06 12:10:00,179.98.4.59,10.0.2.54,Brute Force,HTTP,alex,India,India,Device-157,Windows 11,Blocked,High,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1110,Brute Force,Credential Access,56,High,2025,8,6,12,Wednesday,False,3,0,1,Low
EVT006575,2025-08-01 11:40:00,7.214.252.16,10.0.5.234,Port Scan,TCP,root,India,India,Device-189,Linux,Blocked,High,0,No,CVE-2024-2201,5.9,Database-01,IT,T1046,Network Service Discovery,Discovery,49,Medium,2025,8,1,11,Friday,False,3,0,1,Low
EVT006576,2025-08-05 10:00:00,211.190.187.44,10.0.2.176,Login Success,HTTPS,admin,India,India,Device-179,Windows 11,Success,High,0,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,53,Medium,2025,8,5,10,Tuesday,False,3,0,0,Low
EVT006577,2025-08-06 18:00:00,78.80.243.94,10.0.3.19,Phishing Email,SSH,david,India,India,Device-46,Windows 11,Detected,High,8,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1566,Phishing,Initial Access,60,High,2025,8,6,18,Wednesday,False,3,0,1,High
EVT006578,2025-08-02 16:35:00,40.141.17.78,10.0.0.223,Login Success,HTTP,admin,India,India,Device-148,,Detected,High,0,No,CVE-2024-2201,5.9,Firewall,IT,T1078,Valid Accounts,Defense Evasion,49,Medium,2025,8,2,16,Saturday,True,3,0,1,Low
EVT006579,2025-08-03 07:30:00,99.89.203.184,10.0.3.218,SQL Injection Attempt,SSH,admin,India,India,Device-18,Linux,Success,Critical,16,No,CVE-2023-1234,5.4,WebServer,IT,T1190,Exploit Public-Facing Application,Initial Access,82,Critical,2025,8,3,7,Sunday,True,4,0,0,High
EVT006580,2025-08-04 13:20:00,126.249.181.51,10.0.2.97,Failed Login,HTTPS,alex,India,India,Device-70,Linux,Failed,Critical,4,No,CVE-2023-1234,5.4,WebServer,IT,T1078,Valid Accounts,Defense Evasion,77,Critical,2025,8,4,13,Monday,False,4,0,0,Medium
EVT006581,2025-08-06 12:15:00,75.123.33.30,10.0.10.196,Login Success,SMB,david,India,India,Device-139,Windows 11,Detected,High,0,Yes,CVE-2024-2201,5.9,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,64,High,2025,8,6,12,Wednesday,False,3,1,1,Low
EVT006582,2025-08-06 21:15:00,39.227.33.221,10.0.10.195,USB Device Connected,TCP,admin,India,India,Device-99,Windows 11,Failed,Critical,0,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1200,Hardware Additions,Initial Access,70,High,2025,8,6,21,Wednesday,False,4,0,0,Low
EVT006583,2025-08-05 14:55:00,82.169.11.153,10.0.4.108,Phishing Email,TCP,alex,India,India,Device-84,Windows 11,Blocked,Critical,10,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1566,Phishing,Initial Access,89,Critical,2025,8,5,14,Tuesday,False,4,0,1,High
EVT006584,2025-08-01 12:55:00,152.199.146.184,10.0.6.49,Malware Detection,HTTPS,admin,India,India,Device-173,Linux,Blocked,High,0,No,CVE-2024-2201,5.9,WebServer,IT,T1059,Command and Scripting Interpreter,Execution,57,High,2025,8,1,12,Friday,False,3,0,1,Low
EVT006585,2025-08-05 04:20:00,86.236.96.19,10.0.7.187,Brute Force,SMB,alex,India,India,Device-187,Windows 11,Blocked,Medium,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1110,Brute Force,Credential Access,39,Medium,2025,8,5,4,Tuesday,False,2,0,1,Low
EVT006586,2025-08-03 13:30:00,27.80.177.236,10.0.10.246,SQL Injection Attempt,SSH,root,India,India,Device-33,Windows 11,Failed,High,0,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1190,Exploit Public-Facing Application,Initial Access,55,Medium,2025,8,3,13,Sunday,True,3,0,0,Low
EVT006587,2025-08-03 22:35:00,184.196.99.78,10.0.9.243,Phishing Email,SMB,alex,India,India,Device-90,,Detected,Medium,0,No,CVE-2023-1234,5.4,Firewall,IT,T1566,Phishing,Initial Access,37,Medium,2025,8,3,22,Sunday,True,2,0,1,Low
EVT006588,2025-08-01 07:20:00,206.0.254.153,10.0.7.79,Brute Force,SSH,david,India,India,Device-51,Windows 11,Failed,High,3,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1110,Brute Force,Credential Access,58,High,2025,8,1,7,Friday,False,3,0,0,Medium
EVT006589,2025-08-02 04:35:00,174.243.214.138,10.0.2.125,USB Device Connected,TCP,alex,India,India,Device-63,Linux,Blocked,Critical,0,No,CVE-2023-1234,5.4,Database-01,IT,T1200,Hardware Additions,Initial Access,69,High,2025,8,2,4,Saturday,True,4,0,1,Low
EVT006590,2025-08-05 22:30:00,106.176.95.200,10.0.6.116,Phishing Email,TCP,root,India,India,Device-120,Linux,Detected,Critical,3,No,CVE-2024-2201,5.9,WebServer,IT,T1566,Phishing,Initial Access,76,Critical,2025,8,5,22,Tuesday,False,4,0,1,Medium
EVT006591,2025-08-03 20:05:00,19.136.3.33,10.0.7.77,Failed Login,HTTP,admin,India,India,Device-130,Windows 11,Success,High,8,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,60,High,2025,8,3,20,Sunday,True,3,0,0,High
EVT006592,2025-08-02 21:10:00,197.11.116.115,10.0.10.180,Login Success,HTTPS,david,India,India,Device-37,Windows 11,Blocked,Low,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,24,Low,2025,8,2,21,Saturday,True,1,0,1,Low
EVT006593,2025-08-03 09:35:00,221.158.254.147,10.0.10.104,Port Scan,HTTPS,admin,India,India,Device-56,Windows 11,Blocked,High,16,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1046,Network Service Discovery,Discovery,67,High,2025,8,3,9,Sunday,True,3,0,1,High
EVT006594,2025-08-06 08:05:00,32.176.112.44,10.0.10.202,SQL Injection Attempt,SMB,david,India,India,Device-150,Linux,Failed,High,0,No,CVE-2024-2201,5.9,WebServer,IT,T1190,Exploit Public-Facing Application,Initial Access,57,High,2025,8,6,8,Wednesday,False,3,0,0,Low
EVT006595,2025-08-05 16:20:00,65.86.187.108,10.0.6.160,Login Success,HTTP,alex,India,India,Device-141,Windows 11,Detected,High,0,Yes,CVE-2024-2201,5.9,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,70,High,2025,8,5,16,Tuesday,False,3,1,1,Low
EVT006596,2025-08-02 16:50:00,192.207.195.107,10.0.7.231,Privilege Escalation,SMB,david,India,India,Device-171,Linux,Failed,High,0,No,CVE-2023-1234,5.4,WebServer,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,54,Medium,2025,8,2,16,Saturday,True,3,0,0,Low
EVT006597,2025-08-01 17:35:00,2.29.18.220,10.0.5.108,SQL Injection Attempt,HTTP,john,India,India,Device-90,Linux,Blocked,Critical,0,No,CVE-2024-1045,9.5,WebServer,IT,T1190,Exploit Public-Facing Application,Initial Access,77,Critical,2025,8,1,17,Friday,False,4,0,1,Low
EVT006598,2025-08-02 13:45:00,104.149.16.182,10.0.7.183,Failed Login,SMB,root,India,India,Device-62,Windows 11,Failed,Critical,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1078,Valid Accounts,Defense Evasion,72,High,2025,8,2,13,Saturday,True,4,0,0,Low
EVT006599,2025-08-06 18:05:00,39.13.164.159,10.0.1.16,Failed Login,HTTP,alice,India,India,Device-139,Linux,Detected,Low,0,No,CVE-2024-1045,9.5,WebServer,IT,T1078,Valid Accounts,Defense Evasion,13,Low,2025,8,6,18,Wednesday,False,1,0,1,Low
EVT006600,2025-08-04 15:10:00,112.99.255.176,10.0.6.219,USB Device Connected,TCP,john,India,India,Device-111,Windows 11,Failed,High,15,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1200,Hardware Additions,Initial Access,63,High,2025,8,4,15,Monday,False,3,0,0,High
EVT006601,2025-08-04 08:00:00,117.85.3.155,10.0.2.61,Malware Detection,TCP,alex,India,India,Device-45,,Blocked,High,0,No,CVE-2024-1045,9.5,Firewall,IT,T1059,Command and Scripting Interpreter,Execution,49,Medium,2025,8,4,8,Monday,False,3,0,1,Low
EVT006602,2025-08-04 17:25:00,4.208.171.56,10.0.10.70,Privilege Escalation,SSH,admin,India,India,Device-144,Linux,Failed,Medium,0,No,CVE-2023-1234,5.4,Database-01,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,42,Medium,2025,8,4,17,Monday,False,2,0,0,Low
EVT006603,2025-08-03 06:50:00,5.204.104.116,10.0.10.155,USB Device Connected,SMB,david,India,India,Device-149,,Blocked,High,0,No,CVE-2024-2201,5.9,Firewall,IT,T1200,Hardware Additions,Initial Access,54,Medium,2025,8,3,6,Sunday,True,3,0,1,Low
EVT006604,2025-08-06 01:00:00,187.252.89.232,10.0.0.248,Brute Force,TCP,david,India,India,Device-110,Windows 11,Failed,Critical,12,Yes,CVE-2023-1234,5.4,HR-PC-01,HR,T1110,Brute Force,Credential Access,95,Critical,2025,8,6,1,Wednesday,False,4,1,0,High
EVT006605,2025-08-04 06:25:00,7.0.31.18,10.0.9.142,Port Scan,HTTPS,alice,India,India,Device-102,Linux,Detected,Low,0,No,CVE-2023-1234,5.4,Database-01,IT,T1046,Network Service Discovery,Discovery,17,Low,2025,8,4,6,Monday,False,1,0,1,Low
EVT006606,2025-08-01 17:30:00,195.92.129.217,10.0.6.212,Malware Detection,TCP,john,India,India,Device-182,Windows 11,Blocked,High,0,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1059,Command and Scripting Interpreter,Execution,51,Medium,2025,8,1,17,Friday,False,3,0,1,Low
EVT006607,2025-08-01 19:20:00,94.148.138.118,10.0.4.125,Privilege Escalation,HTTPS,alice,India,India,Device-196,,Blocked,High,0,Yes,CVE-2024-1045,9.5,Firewall,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,69,High,2025,8,1,19,Friday,False,3,1,1,Low
EVT006608,2025-08-04 08:30:00,8.27.195.152,10.0.10.19,Failed Login,TCP,root,India,India,Device-68,Windows 11,Failed,Medium,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,42,Medium,2025,8,4,8,Monday,False,2,0,0,Low
EVT006609,2025-08-06 20:25:00,145.235.69.194,10.0.5.17,Login Success,HTTP,john,India,India,Device-115,Linux,Failed,Medium,0,No,CVE-2023-1234,5.4,WebServer,IT,T1078,Valid Accounts,Defense Evasion,31,Medium,2025,8,6,20,Wednesday,False,2,0,0,Low
EVT006610,2025-08-02 22:15:00,85.111.89.151,10.0.4.99,USB Device Connected,HTTP,alex,India,India,Device-171,Windows 11,Blocked,Low,0,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1200,Hardware Additions,Initial Access,21,Low,2025,8,2,22,Saturday,True,1,0,1,Low
EVT006611,2025-08-06 10:25:00,12.107.115.152,10.0.0.72,Port Scan,HTTP,root,India,India,Device-117,Windows 11,Blocked,Critical,0,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1046,Network Service Discovery,Discovery,70,High,2025,8,6,10,Wednesday,False,4,0,1,Low
EVT006612,2025-08-05 18:35:00,151.80.62.253,10.0.2.36,USB Device Connected,SMB,root,India,India,Device-91,Linux,Failed,High,0,No,CVE-2024-1045,9.5,Database-01,IT,T1200,Hardware Additions,Initial Access,48,Medium,2025,8,5,18,Tuesday,False,3,0,0,Low
EVT006613,2025-08-02 13:10:00,53.244.75.116,10.0.7.43,Privilege Escalation,HTTPS,alice,India,India,Device-54,Windows 11,Success,High,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1068,Exploitation for Privilege Escalation,Privilege Escalation,59,High,2025,8,2,13,Saturday,True,3,0,0,Low
EVT006614,2025-08-01 05:25:00,133.73.28.88,10.0.7.241,Port Scan,TCP,david,India,India,Device-78,Linux,Blocked,Low,1,No,CVE-2024-2201,5.9,Database-01,IT,T1046,Network Service Discovery,Discovery,14,Low,2025,8,1,5,Friday,False,1,0,1,Medium
EVT006615,2025-08-01 15:15:00,74.20.205.148,10.0.9.80,Failed Login,TCP,john,India,India,Device-193,Windows 11,Detected,Low,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1078,Valid Accounts,Defense Evasion,14,Low,2025,8,1,15,Friday,False,1,0,1,Low
EVT006616,2025-08-05 13:15:00,133.163.16.44,10.0.9.47,Login Success,SMB,john,India,India,Device-21,Linux,Detected,Low,0,No,CVE-2023-1234,5.4,Database-01,IT,T1078,Valid Accounts,Defense Evasion,12,Low,2025,8,5,13,Tuesday,False,1,0,1,Low
EVT006617,2025-08-02 05:55:00,15.167.81.11,10.0.7.108,Brute Force,TCP,alex,India,India,Device-32,,Blocked,Medium,0,No,CVE-2024-1045,9.5,Firewall,IT,T1110,Brute Force,Credential Access,36,Medium,2025,8,2,5,Saturday,True,2,0,1,Low
EVT006618,2025-08-03 07:40:00,199.221.67.222,10.0.5.80,Brute Force,HTTP,alex,India,India,Device-1,Windows 11,Detected,Critical,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1110,Brute Force,Credential Access,73,High,2025,8,3,7,Sunday,True,4,0,1,Low
EVT006619,2025-08-04 03:15:00,171.147.79.40,10.0.6.64,File Access,HTTP,john,India,India,Device-75,Windows 11,Success,Low,0,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1083,File and Directory Discovery,Discovery,16,Low,2025,8,4,3,Monday,False,1,0,0,Low
EVT006620,2025-08-05 12:45:00,113.200.160.63,10.0.0.219,SQL Injection Attempt,TCP,david,India,India,Device-58,Linux,Success,Critical,0,No,CVE-2023-1234,5.4,Database-01,IT,T1190,Exploit Public-Facing Application,Initial Access,66,High,2025,8,5,12,Tuesday,False,4,0,0,Low
EVT006621,2025-08-01 16:55:00,6.46.154.130,10.0.9.66,File Access,TCP,david,India,India,Device-100,,Failed,Critical,0,No,CVE-2024-1045,9.5,Firewall,IT,T1083,File and Directory Discovery,Discovery,67,High,2025,8,1,16,Friday,False,4,0,0,Low
EVT006622,2025-08-03 12:55:00,91.243.29.37,10.0.0.224,Malware Detection,TCP,alex,India,India,Device-16,Windows 11,Failed,Medium,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1059,Command and Scripting Interpreter,Execution,42,Medium,2025,8,3,12,Sunday,True,2,0,0,Low
EVT006623,2025-08-04 00:45:00,222.241.54.208,10.0.9.66,Malware Detection,SMB,john,India,India,Device-23,,Success,Medium,0,No,CVE-2023-1234,5.4,Firewall,IT,T1059,Command and Scripting Interpreter,Execution,40,Medium,2025,8,4,0,Monday,False,2,0,0,Low
EVT006624,2025-08-04 09:05:00,212.92.138.190,10.0.5.121,Malware Detection,SSH,alice,India,India,Device-147,Linux,Detected,Medium,0,No,CVE-2023-1234,5.4,Database-01,IT,T1059,Command and Scripting Interpreter,Execution,42,Medium,2025,8,4,9,Monday,False,2,0,1,Low
EVT006625,2025-08-06 02:45:00,202.140.235.100,10.0.3.4,USB Device Connected,SSH,admin,India,India,Device-173,Windows 11,Failed,Critical,2,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1200,Hardware Additions,Initial Access,75,High,2025,8,6,2,Wednesday,False,4,0,0,Medium
EVT006626,2025-08-02 01:45:00,163.131.52.110,10.0.7.39,Privilege Escalation,HTTPS,root,India,India,Device-25,Linux,Detected,Critical,0,No,CVE-2023-1234,5.4,Database-01,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,73,High,2025,8,2,1,Saturday,True,4,0,1,Low
EVT006627,2025-08-06 01:10:00,204.30.48.221,10.0.5.51,Login Success,SSH,david,India,India,Device-126,Linux,Success,Medium,0,No,CVE-2024-2201,5.9,Database-01,IT,T1078,Valid Accounts,Defense Evasion,40,Medium,2025,8,6,1,Wednesday,False,2,0,0,Low
EVT006628,2025-08-05 07:55:00,162.217.87.120,10.0.5.47,Malware Detection,SMB,root,India,India,Device-97,Windows 11,Failed,Critical,14,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1059,Command and Scripting Interpreter,Execution,89,Critical,2025,8,5,7,Tuesday,False,4,0,0,High
EVT006629,2025-08-04 11:20:00,55.195.130.52,10.0.5.146,USB Device Connected,HTTPS,alice,India,India,Device-80,Windows 11,Blocked,Low,0,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1200,Hardware Additions,Initial Access,17,Low,2025,8,4,11,Monday,False,1,0,1,Low
EVT006630,2025-08-05 08:55:00,72.186.2.55,10.0.4.159,File Access,SSH,alice,India,India,Device-37,Windows 11,Detected,Low,12,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1083,File and Directory Discovery,Discovery,30,Low,2025,8,5,8,Tuesday,False,1,0,1,High
EVT006631,2025-08-03 13:45:00,120.220.27.37,10.0.0.202,Login Success,HTTPS,root,India,India,Device-12,Linux,Success,Critical,0,Yes,CVE-2023-1234,5.4,WebServer,IT,T1078,Valid Accounts,Defense Evasion,82,Critical,2025,8,3,13,Sunday,True,4,1,0,Low
EVT006632,2025-08-01 20:45:00,222.126.245.99,10.0.10.19,File Access,HTTPS,john,India,India,Device-52,Linux,Detected,High,8,No,CVE-2024-1045,9.5,Database-01,IT,T1083,File and Directory Discovery,Discovery,60,High,2025,8,1,20,Friday,False,3,0,1,High
EVT006633,2025-08-05 03:50:00,173.206.149.213,10.0.5.137,Privilege Escalation,HTTP,alex,India,India,Device-200,Linux,Success,Medium,0,No,CVE-2023-1234,5.4,Database-01,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,32,Medium,2025,8,5,3,Tuesday,False,2,0,0,Low
EVT006634,2025-08-04 06:40:00,148.59.91.128,10.0.10.120,Login Success,HTTP,alice,India,India,Device-177,,Detected,Medium,20,No,CVE-2024-1045,9.5,Firewall,IT,T1078,Valid Accounts,Defense Evasion,54,Medium,2025,8,4,6,Monday,False,2,0,1,High
EVT006635,2025-08-04 23:50:00,128.107.51.253,10.0.2.39,Malware Detection,HTTP,admin,India,India,Device-7,Windows 11,Blocked,High,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1059,Command and Scripting Interpreter,Execution,59,High,2025,8,4,23,Monday,False,3,0,1,Low
EVT006636,2025-08-03 02:40:00,116.223.43.140,10.0.3.39,Port Scan,HTTPS,david,India,India,Device-176,Linux,Success,Low,0,No,CVE-2023-1234,5.4,Database-01,IT,T1046,Network Service Discovery,Discovery,13,Low,2025,8,3,2,Sunday,True,1,0,0,Low
EVT006637,2025-08-06 16:00:00,178.168.219.14,10.0.10.11,Brute Force,SMB,alex,India,India,Device-140,Linux,Detected,Medium,1,No,CVE-2024-1045,9.5,Database-01,IT,T1110,Brute Force,Credential Access,32,Medium,2025,8,6,16,Wednesday,False,2,0,1,Medium
EVT006638,2025-08-04 16:05:00,75.24.59.111,10.0.0.138,Login Success,HTTP,admin,India,India,Device-47,Windows 11,Blocked,Medium,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,31,Medium,2025,8,4,16,Monday,False,2,0,1,Low
EVT006639,2025-08-01 12:45:00,222.134.160.89,10.0.5.134,USB Device Connected,HTTPS,alex,India,India,Device-58,Windows 11,Success,Medium,20,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1200,Hardware Additions,Initial Access,55,Medium,2025,8,1,12,Friday,False,2,0,0,High
EVT006640,2025-08-03 19:25:00,201.5.196.244,10.0.3.103,Privilege Escalation,TCP,alice,India,India,Device-51,Linux,Success,High,0,No,CVE-2024-1045,9.5,WebServer,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,52,Medium,2025,8,3,19,Sunday,True,3,0,0,Low
EVT006641,2025-08-05 17:25:00,33.131.240.62,10.0.3.152,Failed Login,TCP,alice,India,India,Device-156,,Success,Medium,0,No,CVE-2024-1045,9.5,Firewall,IT,T1078,Valid Accounts,Defense Evasion,34,Medium,2025,8,5,17,Tuesday,False,2,0,0,Low
EVT006642,2025-08-05 23:05:00,162.176.244.130,10.0.7.160,Privilege Escalation,SSH,alex,India,India,Device-23,Linux,Failed,High,0,No,CVE-2023-1234,5.4,WebServer,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,48,Medium,2025,8,5,23,Tuesday,False,3,0,0,Low
EVT006643,2025-08-04 02:10:00,3.236.144.164,10.0.9.133,Login Success,HTTPS,alice,India,India,Device-18,Windows 11,Blocked,Critical,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1078,Valid Accounts,Defense Evasion,78,Critical,2025,8,4,2,Monday,False,4,0,1,Low
EVT006644,2025-08-06 14:10:00,131.158.166.154,10.0.8.68,File Access,SMB,root,India,India,Device-148,,Failed,High,0,No,CVE-2024-2201,5.9,Firewall,IT,T1083,File and Directory Discovery,Discovery,53,Medium,2025,8,6,14,Wednesday,False,3,0,0,Low
EVT006645,2025-08-02 16:05:00,164.172.85.1,10.0.7.122,Malware Detection,TCP,david,India,India,Device-33,Linux,Success,Medium,0,No,CVE-2024-1045,9.5,Database-01,IT,T1059,Command and Scripting Interpreter,Execution,40,Medium,2025,8,2,16,Saturday,True,2,0,0,Low
EVT006646,2025-08-03 13:35:00,191.148.88.72,10.0.9.98,File Access,HTTP,root,India,India,Device-179,Linux,Failed,Medium,0,No,CVE-2024-1045,9.5,WebServer,IT,T1083,File and Directory Discovery,Discovery,39,Medium,2025,8,3,13,Sunday,True,2,0,0,Low
